v1     v2   v3   v4  v5   v6   t1
-2.609684765338897705e-01  3.514222204685211182e-01  -4.304605722427368164e-01  4.331098869442939758e-02  -1.167263556271791458e-02  -2.627900838851928711e-01  6.883781909942626953e+00
-2.888357937335968018e-01  3.987583220005035400e-01  -4.848529994487762451e-01  4.537227749824523926e-02  -3.777427971363067627e-02  -2.967773675918579102e-01  6.919931888580322266e+00
-3.087775707244873047e-01  4.302560687065124512e-01  -5.225377678871154785e-01  3.973969072103500366e-02  -9.515474550426006317e-03  -3.114220798015594482e-01  6.953011035919189453e+00
-3.242707550525665283e-01  4.558351933956146240e-01  -5.452662706375122070e-01  4.647482559084892273e-02  -3.882888937368988991e-03  -3.187084794044494629e-01  6.981251955032348633e+00
-3.371306359767913818e-01  4.818489551544189453e-01  -5.785920023918151855e-01  4.980644211173057556e-02  -1.917476020753383636e-02  -3.314357399940490723e-01  7.014929056167602539e+00
-3.463728725910186768e-01  5.053188204765319824e-01  -6.036598086357116699e-01  5.301821231842041016e-02  3.211772302165627480e-03  -3.406875729560852051e-01  7.046426057815551758e+00
-3.573664128780364990e-01  5.253500938415527344e-01  -6.248031854629516602e-01  5.323392897844314575e-02  3.475425299257040024e-03  -3.464399874210357666e-01  7.079782962799072266e+00
-3.604982793331146240e-01  5.332756638526916504e-01  -6.313865184783935547e-01  5.750031396746635437e-02  -1.617870479822158813e-02  -3.491005003452301025e-01  7.110179901123046875e+00
-3.597952127456665039e-01  5.395522117614746094e-01  -6.339048147201538086e-01  5.663744732737541199e-02  3.020024858415126801e-03  -3.557876944541931152e-01  7.141674041748046875e+00
-3.611374199390411377e-01  5.511337518692016602e-01  -6.395421624183654785e-01  5.297027528285980225e-02  -1.823999173939228058e-02  -3.501311242580413818e-01  7.176261901855468750e+00
-3.542856574058532715e-01  5.474649667739868164e-01  -6.390308141708374023e-01  5.977731570601463318e-02  8.508799597620964050e-03  -3.451696634292602539e-01  7.206448078155517578e+00
-3.514350056648254395e-01  5.443075299263000488e-01  -6.275771260261535645e-01  5.917810648679733276e-02  3.238137811422348022e-02  -3.355103731155395508e-01  7.241492033004760742e+00
-3.402241766452789307e-01  5.423900485038757324e-01  -6.215690374374389648e-01  6.040049716830253601e-02  -4.482100252062082291e-03  -3.333052694797515869e-01  7.277720928192138672e+00
-3.306240141391754150e-01  5.367271304130554199e-01  -6.168264746665954590e-01  5.965747311711311340e-02  1.464472338557243347e-02  -3.242691755294799805e-01  7.313405036926269531e+00
-3.247821033000946045e-01  5.332756638526916504e-01  -6.105371713638305664e-01  5.893842130899429321e-02  -4.362258128821849823e-03  -3.136271834373474121e-01  7.346900939941406250e+00
-3.120756149291992188e-01  5.239694714546203613e-01  -6.010903716087341309e-01  6.123939156532287598e-02  -1.850364357233047485e-02  -3.097682595252990723e-01  7.377822875976562500e+00
-2.971065044403076172e-01  5.131037831306457520e-01  -5.828616023063659668e-01  6.040049716830253601e-02  3.787015331909060478e-03  -2.924869954586029053e-01  7.409929037094116211e+00
-2.854993939399719238e-01  4.983392357826232910e-01  -5.665885806083679199e-01  6.428338587284088135e-02  -1.241565775126218796e-02  -2.807424664497375488e-01  7.447423934936523438e+00
-2.635506987571716309e-01  4.723894000053405762e-01  -5.298625230789184570e-01  6.059224531054496765e-02  4.923119768500328064e-02  -2.645637691020965576e-01  7.483687877655029297e+00
-2.424201071262359619e-01  4.451612234115600586e-01  -4.967413246631622314e-01  5.016596615314483643e-02  -1.088167633861303329e-02  -2.503265142440795898e-01  7.523535013198852539e+00
